ID	Place	Group	Originals	SimpleIPA
09.0.012	Audlem	Germanic	sʌn	s ʌ n
09.0.013	Harwood	Germanic	sʌn	s ʌ n
09.0.014	Mow Cop	Germanic	sʌn	s ʌ n
09.0.015	Golcar	Germanic	sʌn	s ʌ n
09.0.016	Bamford	Germanic	sʌn	s ʌ n
09.0.017	Kniveton	Germanic	sʌn	s ʌ n
09.0.018	Tickhill	Germanic	sʌn	s ʌ n
09.0.019	Oxton	Germanic	sʌn	s ʌ n
09.0.020	York	Germanic	sʌn	s ʌ n
09.0.021	Keelby	Germanic	sʌn	s ʌ n
09.0.022	Welwick	Germanic	sʌn	s ʌ n
09.0.023	Clun	Germanic	sʌn	s ʌ n
09.0.024	Weobley	Germanic	sʌn	s ʌ n
09.0.025	Kynnersley	Germanic	sʌn	s ʌ n
09.0.026	Clifton-upon-Teme	Germanic	sʌn	s ʌ n
09.0.027	Lapley	Germanic	sʌn	s ʌ n
09.0.028	Bretforton	Germanic	sʌn	s ʌ n
09.0.029	Nether Whitacre	Germanic	sʌn	s ʌ n
09.0.030	Napton-on-the-Hill	Germanic	f'ɨ̄bε	f ɨ b ε
09.0.031	Ullesthorpe	Germanic	sʌn	s ʌ n
09.0.032	Hathern	Germanic	sʌn	s ʌ n
09.0.033	Little Harrowden	Germanic	sʌn	s ʌ n
09.0.034	Turvey	Germanic	sʌn	s ʌ n
09.0.035	Swinstead	Germanic	sʌn	s ʌ n
09.0.036	Warboys	Germanic	sʌn	s ʌ n
09.0.037	Kedington	Germanic	sʌn	s ʌ n
09.0.038	Docking	Germanic	sʌn	s ʌ n
09.0.039	Mendlesham	Germanic	sʌn	s ʌ n
09.0.040	Aswellthorpe	Germanic	sʌn	s ʌ n
09.0.041	Swimbridge	Germanic	sʌn	s ʌ n
09.0.042	Brompton Regis	Germanic	sʌn	s ʌ n
09.0.043	Raglan	Germanic	sʌn	s ʌ n
09.0.044	Wedmore	Germanic	sʌn	s ʌ n
09.0.045	Whitchurch	Germanic	sʌn	s ʌ n
09.0.046	Latteridge	Germanic	sʌn	s ʌ n
09.0.047	Avebury	Germanic	sʌn	s ʌ n
09.0.048	Sherborne	Germanic	sʌn	s ʌ n
09.0.049	Steeple Aston	Germanic	sʌn	s ʌ n
09.0.050	Alresford	Germanic	sʌn	s ʌ n
09.0.051	Cuxham	Germanic	sʌn	s ʌ n
09.0.052	Sutton	Germanic	sʌn	s ʌ n
09.0.053	East Clandon	Germanic	sʌn	s ʌ n
09.0.054	Codicote	Germanic	sʌn	s ʌ n
09.0.055	Fletching	Germanic	sʌn	s ʌ n
09.0.056	Little Baddow	Germanic	sʌn	s ʌ n
09.0.057	Warren Street	Germanic	sʌn	s ʌ n
09.0.058	Little Bentley	Germanic	sʌn	s ʌ n
09.0.059	Staple	Germanic	sʌn	s ʌ n
09.0.060	St. Ewe	Germanic	sʌn	s ʌ n
09.0.061	Altarnun	Germanic	sʌn	s ʌ n
09.0.062	South Zeal	Germanic	sʌn	s ʌ n
09.0.062	South Zeal	Germanic	zεndε͟E	z ε n d εε
09.0.063	Ansty	Germanic	sʌn	s ʌ n
09.0.064	Kingston	Germanic	sʌn	s ʌ n
09.0.065	Whiteparish	Germanic	sʌn	s ʌ n
09.0.066	Grimston	Germanic	sʌn	s ʌ n
09.1.101	Trefor	Celtic	haụl	h a u l
09.1.102	Llanfiar Tallhaearn	Celtic	sʌn	s ʌ n
09.1.103	Buckley	Germanic	sʌn	s ʌ n
09.1.104	Boncath	Celtic	sʌn	s ʌ n
09.1.105	Mellteyrn	Celtic	haụl	h a u l
09.1.106	Llanddwywe	Celtic	haụl	h a u l
09.1.107	llanrhystud	Celtic	haụl	h a u l
09.1.108	Llansawel	Celtic	haụl	h a u l
09.1.109	Felindre	Celtic	sʌn	s ʌ n
09.1.110	Paincastle	Germanic	sʌn	s ʌ n
09.1.111	Llanfair Caereinion	Celtic	sʌn	s ʌ n
09.1.112	Marloes	Germanic	sʌn	s ʌ n
09.1.113	Llangennith	Germanic	sʌn	s ʌ n
09.1.114	Penderyn	Celtic	sʌn	s ʌ n
09.1.115	Llantrisant	Celtic	sʌn	s ʌ n
09.1.116	Usk	Germanic	sʌn	s ʌ n
09.2.201	John o' Groats	Germanic	sʌn	s ʌ n
09.2.202	Elgin	Germanic	sʌn	s ʌ n
09.2.203	Huntly	Germanic	sʌn	s ʌ n
09.2.204	Lumphanan	Germanic	sʌn	s ʌ n
09.2.205	Rosehearty	Germanic	sʌn	s ʌ n
09.2.206	Denny	Germanic	sʌn	s ʌ n
09.2.207	Crieff	Germanic	sʌn	s ʌ n
09.2.208	Cupar	Germanic	sʌn	s ʌ n
09.2.209	Brechin	Germanic	sʌn	s ʌ n
09.2.210	Kilmarnock	Germanic	sʌn	s ʌ n
09.2.211	Carnwath	Germanic	sʌn	s ʌ n
09.2.212	Earlston	Germanic	sʌ͔n	s ʌ n
09.2.213	Innerwick	Germanic	sʌn	s ʌ n
09.2.214	Stranraer	Germanic	sʌn	s ʌ n
09.2.215	Castle Douglas	Germanic	sʌn	s ʌ n
09.3.216	Brue	Celtic	kri͟ǝ̭ṋ	k r iǝ n
09.3.217	Assynt	Celtic	kri͟a̭ṋ	k r ia n
09.3.218	Eriskay	Celtic	kδi͟ǝ̭ṋ	k ð iǝ n
09.3.219	Horgabost	Celtic	kδi͟a̭ṋ	k ð ia n
09.3.220	Uig	Celtic	kri͟ǝ̭ṋ	k r iǝ n
09.3.221	Camus Cross	Celtic	ǝɣr'i͟ǝ̭n	ǝ ɣ r iǝ n
09.3.222	Killin	Celtic	kri͟a̭ṋ	k r ia n
09.3.223	Lochgair	Celtic	ɣRi͟a̭n	ɣ r ia n
09.3.224	Golspie	Celtic	ǝɣr'i͟a̭n	ǝ ɣ r ia n
10.0.001	Rodópolis	Greek	'il’os	i l o s
10.0.002	Toxotes	Greek	'il’os	i l o s
10.0.004	Souflì	Greek	'il’os	i l o s
10.0.005	Orestiàs	Greek	'il’os	i l o s
10.0.006	Kónitsa	Greek	'il’os	i l o s
10.0.008	Siátista	Greek	'il’os	i l o s
10.0.009	Náousa	Greek	'il’os	i l o s
10.0.010	Aridaia	Greek	'il’os	i l o s
10.0.011	Katafygi	Greek	'il’os	i l o s
10.0.012	Meliki	Greek	'il’os	i l o s
10.0.013	Polýkastro	Greek	'il’os	i l o s
10.0.014	Epanomì	Greek	'il’os	i l o s
10.0.015	Nigrita	Greek	'il’os	i l o s
10.0.016	Arnaia	Greek	'il’os	i l o s
10.0.017	Mesoropi	Greek	'il’os	i l o s
10.0.018	Samothraki	Greek	'il’os	i l o s
10.0.019	Karousades	Greek	'il’os	i l o s
10.0.021	Louros	Greek	'il’os	i l o s
10.0.022	Kalendzi	Greek	'il’os	i l o s
10.0.023	Peta	Greek	'il’os	i l o s
10.0.026	Karyà	Greek	'il’os	i l o s
10.0.027	Melivoia	Greek	'il’os	i l o s
10.0.029	Tsangarada	Greek	'il’os	i l o s
10.0.030	Thanos	Greek	'il’os	i l o s
10.0.031	Sami	Greek	'il’os	i l o s
10.0.032	Sparton	Greek	'il’os	i l o s
10.0.033	Neochori	Greek	'il’os	i l o s
10.0.034	Thermo	Greek	'il’os	i l o s
10.0.035	Karpenisi	Greek	'il’os	i l o s
10.0.036	Lidoriki	Greek	'il’os	i l o s
10.0.038	Livadià	Greek	'il’os	i l o s
10.0.039	Aidipsòs	Greek	'il’os	i l o s
10.0.040	Nea Artaki	Greek	ɣ'il’os	ɣ i l o s
10.0.041	Kymi	Greek	'il’os	i l o s
10.0.042	Kárystos	Greek	'il’os	i l o s
10.0.043	Skyros	Greek	'il’os	i l o s
10.0.044	Pyrgì	Greek	'il’os	i l o s
10.0.045	Plomari	Greek	'il’os	i l o s
10.0.046	Machairado	Greek	'il’os	i l o s
10.0.047	Gastouni	Greek	'il’os	i l o s
10.0.048	Kértezi	Greek	'il’os	i l o s
10.0.049	Valtessinico	Greek	'il’os	i l o s
10.0.050	Meropi	Greek	'il’os	i l o s
10.0.051	Tríkala	Greek	'il’os	i l o s
10.0.052	Tyros	Greek	'il’ε	i l ε
10.0.053	Nea Kios	Greek	'il’os	i l o s
10.0.054	Mégara	Greek	'il’os	i l o s
10.0.055	Athinai	Greek	'il’os	i l o s
10.0.057	Mýkonos	Greek	'il’os	i l o s
10.0.058	Apérathos	Greek	'il’os	i l o s
10.0.059	Raches	Greek	'il’os	i l o s
10.0.060	Karlóvasi	Greek	'il’os	i l o s
10.0.061	Pylos	Greek	'il’os	i l o s
10.0.062	Kardamyli	Greek	'il’os	i l o s
10.0.063	Kitta	Greek	'il’os	i l o s
10.0.064	Geraki	Greek	'il’os	i l o s
10.0.065	Àgios Nikólaos	Greek	'il’os	i l o s
10.0.066	Potamòs	Greek	'il’os	i l o s
10.0.067	Milos	Greek	'il’os	i l o s
10.0.068	Pyrgos	Greek	'il’os	i l o s
10.0.069	Pylì	Greek	'il’os	i l o s
10.0.070	Mesanagròs	Greek	'il’os	i l o s
10.0.071	Elos	Greek	'il’os	i l o s
10.0.072	Kalikratis	Greek	'il’os	i l o s
10.0.073	Anogia	Greek	'il’os	i l o s
10.0.074	Nea Alikarnassòs	Greek	'il’os	i l o s
10.0.075	Pýrgos	Greek	'il’os	i l o s
10.0.076	Mochos	Greek	'il’os	i l o s
10.0.077	Páno Chorió	Greek	'il’os	i l o s
10.0.078	Menetès	Greek	'il’os	i l o s
10.0.511	Cargèse	Greek	'il’os	i l o s
11.0.001	Patak	Ugric	l'īzi	l i z i
11.0.001	Patak	Ugric	n'ɔp	n ɔ p
11.0.002	Karancslapujto	Ugric	n'ɔp	n ɔ p
11.0.003	Balaton	Ugric	n'ɔp	n ɔ p
11.0.004	Szinpetri	Ugric	n'ɔp	n ɔ p
11.0.005	Alsóvadász	Ugric	n'ɔp	n ɔ p
11.0.006	Tiszadob	Ugric	n'ɔp	n ɔ p
11.0.007	Pusztafalu	Ugric	n'ɔp	n ɔ p
11.0.008	Ófehértó	Ugric	n'ɔp	n ɔ p
11.0.009	Tiszakerecseny	Ugric	n'ɔp	n ɔ p
11.0.010	Agyagosszergény	Ugric	n'ɔp	n ɔ p
11.0.011	Káld	Ugric	n'ɔp	n ɔ p
11.0.012	Dunakiliti	Ugric	n'ɔp	n ɔ p
11.0.013	Szentgál	Ugric	n'ɔp	n ɔ p
11.0.014	Bana	Ugric	n'ɔp	n ɔ p
11.0.015	Várgesztes	Germanic	zunǝ	z u n ǝ
11.0.016	Úny	Ugric	n'ɔp	n ɔ p
11.0.017	Makád	Ugric	n'ɔp	n ɔ p
11.0.018	Galgaguta	Slavic	sl'ŋko	s l ŋ k o
11.0.019	Tóalmás	Ugric	n'ɔp	n ɔ p
11.0.020	Nagykorós	Ugric	n'ɔp	n ɔ p
11.0.021	Dormánd	Ugric	n'ɔp	n ɔ p
11.0.022	Szerep	Ugric	n'ɔp	n ɔ p
11.0.023	Vámospércs	Ugric	n'ɔp	n ɔ p
11.0.024	Tyukod	Ugric	n'ɔp	n ɔ p
11.0.025	Viszák	Ugric	n'ɔp	n ɔ p
11.0.026	Bodeháza	Ugric	n'ɔp	n ɔ p
11.0.027	Hahót	Ugric	n'ɔp	n ɔ p
11.0.028	Szenta	Ugric	n'ɔp	n ɔ p
11.0.029	Kálmáncsa	Ugric	n'ɔp	n ɔ p
11.0.030	Gölle	Ugric	n'ɔp	n ɔ p
11.0.031	Som	Ugric	n'ɔp	n ɔ p
11.0.032	Martonfa	Ugric	n'ɔp	n ɔ p
11.0.033	Kakasd	Ugric	n'ɔp	n ɔ p
11.0.034	Szeremle	Ugric	n'ɔp	n ɔ p
11.0.035	Dusnok	Slavic	sū̀ŋt͟sε	s u ŋ ts ε
11.0.036	Dunapataj	Ugric	n'ɔp	n ɔ p
11.0.037	Kiskunhalas	Ugric	n'ɔp	n ɔ p
11.0.038	Földeák	Ugric	n'ɔp	n ɔ p
11.0.039	Doboz	Ugric	n'ɔp	n ɔ p
11.0.040	Old	Ugric	n'ɔp	n ɔ p
12.1.103	Shrule	Germanic	ðǝ sʌn	ð ǝ s ʌ n
12.1.104	Newbridge	Germanic	ðǝ sʌn	ð ǝ s ʌ n
12.1.107	Brosna	Germanic	ðǝ sʌn	ð ǝ s ʌ n
12.1.108	Newport	Germanic	ðǝ sʌn	ð ǝ s ʌ n
12.1.111	Glengarriff	Germanic	ðǝ sʌn	ð ǝ s ʌ n
12.1.112	Bandon	Germanic	ðǝ sʌn	ð ǝ s ʌ n
13.0.001	Reykjavik	Germanic	sōǝl	s o ǝ l
14.0.001	San Vigilio	Romance	s'ole	s o l e
14.0.002	Piazzola	Romance	s'ole	s o l e
14.0.003	Pàdola	Romance	s'ole	s o l e
14.0.004	Zuel	Romance	s'ole	s o l e
14.0.005	Forni Avoltri	Romance	sor'edl	s o r e d l
14.0.006	Trasquera	Romance	s'ole	s o l e
14.0.007	Prestone	Romance	sor'eli	s o r e l i
14.0.008	Isolaccia	Romance	sor'eli	s o r e l i
14.0.009	Tuenno	Romance	sol'ej	s o l e j
14.0.010	Predazzo	Romance	s'ole	s o l e
14.0.011	Claut	Romance	s'ole	s o l e
14.0.012	Ceppo Morelli	Romance	s'ole	s o l e
14.0.013	Arcumeggia	Romance	s'ole	s o l e
14.0.014	Introbio	Romance	s'ole	s o l e
14.0.015	Gromo	Romance	s'ole	s o l e
14.0.016	Limone sul Garda	Romance	s'ole	s o l e
14.0.017	Vas	Romance	s'ole	s o l e
14.0.018	Tarzo	Romance	s'ole	s o l e
14.0.019	Ùdine	Romance	s'ole	s o l e
14.0.020	Grado	Romance	s'ole	s o l e
14.0.021	Vico Canavese	Romance	s'ole	s o l e
14.0.022	Borgomanero	Romance	s'ole	s o l e
14.0.023	Monza	Romance	sol'ej	s o l e j
14.0.024	Martinengo	Romance	s'ole	s o l e
14.0.025	Toscolano Maderno	Romance	s'ole	s o l e
14.0.026	Crespadoro	Romance	s'ole	s o l e
14.0.027	Santo Stino di Livenza	Romance	s'ole	s o l e
14.0.028	Corio	Romance	s'ole	s o l e
14.0.029	Desana	Romance	s'ole	s o l e
14.0.030	Vigèvano	Romance	s'ole	s o l e
14.0.031	Crema	Romance	s'ole	s o l e
14.0.032	Solferino	Romance	s'ole	s o l e
14.0.033	Màntova	Romance	s'ole	s o l e
14.0.034	Teolo	Romance	s'ole	s o l e
14.0.035	Venezia	Romance	s'ole	s o l e
14.0.036	Giaveno	Romance	s'ole	s o l e
14.0.037	Castelnuovo Don Bosco	Romance	s'ole	s o l e
14.0.038	Isola Sant'Antonio	Romance	s'ole	s o l e
14.0.039	Montù Beccaria	Romance	s'ole	s o l e
14.0.040	San Secondo parmense	Romance	s'ole	s o l e
14.0.041	Concordia sulla Secchia	Romance	s'ole	s o l e
14.0.042	Sèrmide	Romance	s'ole	s o l e
14.0.043	Baura	Romance	s'ole	s o l e
14.0.044	Corneliano d' Alba	Romance	s'ole	s o l e
14.0.045	Mombaruzzo	Romance	s'ole	s o l e
14.0.046	Gènova	Romance	s'ole	s o l e
14.0.047	Bardi	Romance	s'ole	s o l e
14.0.048	Tizzano Val Parma	Romance	s'ole	s o l e
14.0.049	Nonàntola	Romance	s'ole	s o l e
14.0.050	Comacchio	Romance	s'ole	s o l e
14.0.051	Calizzano	Romance	s'ole	s o l e
14.0.052	Zoagli	Romance	s'ole	s o l e
14.0.053	Arzengio	Romance	s'ole	s o l e
14.0.054	Sèstola	Romance	s'ole	s o l e
14.0.055	Loiano	Romance	s'ole	s o l e
14.0.056	Brisighella	Romance	s'ole	s o l e
14.0.057	Airole	Romance	s'ole	s o l e
14.0.058	Camaiore	Romance	s'ole	s o l e
14.0.060	Stia	Romance	s'ole	s o l e
14.0.061	Sant'Agata Feltria	Romance	s'ole	s o l e
14.0.062	Saludecio	Romance	s'ole	s o l e
14.0.063	Montemarciano	Romance	s'ole	s o l e
14.0.064	Faùglia	Romance	s'ole	s o l e
14.0.301	Aurigeno	Romance	s'ole	s o l e
14.0.302	Olivone	Romance	s'ole	s o l e
14.0.303	Corticiasca	Romance	s'ole	s o l e
14.6.601	Resia	Slavic	sΩnt͟sε	s ɔ n ts ε
14.7.701	Casalvecchio di Puglia	Albanian	d'i̭Eli	d i ε l i
14.7.702	Falconara Albanese	Albanian	d̄'iElǝ	d i ε l ǝ
14.8.801	Silandro	Germanic	s'Ωle	s ɔ l e
14.8.801	Silandro	Germanic	sun̄	s u n
14.8.802	Bolzano	Germanic	s'Ωle	s ɔ l e
14.8.802	Bolzano	Germanic	sun̄	s u n
14.8.803	Bressanone	Germanic	s'u̬n̄e	s u n e
14.8.803	Bressanone	Germanic	s'Ωle	s ɔ l e
14.8.804	Gressoney-Saint-Jean	Germanic	z'Ωn̄Ω	z ɔ n ɔ
14.8.805	Mezzaselva	Germanic	z'uɳA	z u ŋ ɑ
14.8.805	Mezzaselva	Germanic	z'unA	z u n ɑ
14.8.805	Mezzaselva	Germanic	s'Ωle	s ɔ l e
15.0.001	Munshausen	Germanic	z'ɔn	z ɔ n
15.0.002	Steinsel	Germanic	z'ɔn	z ɔ n
16.0.001	Malta	Arabic	ʃemʃ	ʃ e m ʃ
17.0.001	Skjervøy	Germanic	sō̭l	s o l
17.0.002	Hasvik	Germanic	sō̭l	s o l
17.0.003	Måsøy	Germanic	sō̭l	s o l
17.0.004	Gamvik	Germanic	sō̭l	s o l
17.0.005	Tana	Germanic	sō̭l	s o l
17.0.006	Berlevåg	Germanic	sō̭l	s o l
17.0.007	Nord-Varanger	Germanic	sō̭l	s o l
17.0.008	Bjørnskinn	Germanic	sō̭l	s o l
17.0.009	Andenes	Germanic	sō̭l	s o l
17.0.010	Torsken	Germanic	sō̭l	s o l
17.0.011	Lenvik	Germanic	sō̭l	s o l
17.0.012	Tromsøysund	Germanic	sō̭l	s o l
17.0.013	Lyngen	Germanic	sō̭l	s o l
17.0.016	Alta	Germanic	sō̭l	s o l
17.0.018	Kirkenes	Germanic	sō̭l	s o l
17.0.019	Flakstad	Germanic	sō̭l	s o l
17.0.020	Borge	Germanic	sō̭l	s o l
17.0.021	Bø i Vesterålen	Germanic	sō̭l	s o l
17.0.022	Vågan	Germanic	sō̭l	s o l
17.0.023	Hadsel	Germanic	sō̭l	s o l
17.0.024	Lødigen	Germanic	sō̭l	s o l
17.0.025	Kvæfjord	Germanic	sō̭l	s o l
17.0.026	Trondenes	Germanic	sō̭l	s o l
17.0.027	Ankenes	Germanic	sō̭l	s o l
17.0.028	Salangen	Germanic	sō̭l	s o l
17.0.029	Målselv	Germanic	sō̭l	s o l
17.0.030	Øverbygd	Germanic	sō̭l	s o l
17.0.031	Steigen	Germanic	sō̭l	s o l
17.0.032	Fauske	Germanic	sō̭l	s o l
17.0.033	Sørfold	Germanic	sō̭l	s o l
17.0.035	Leirfjord	Germanic	sō̭l	s o l
17.0.036	Rødøy	Germanic	sō̭l	s o l
17.0.037	Korgen	Germanic	sō̭l	s o l
17.0.038	Nord-Rana	Germanic	sō̭l	s o l
17.0.039	Saltdal	Germanic	sō̭l	s o l
17.0.040	Vega	Germanic	sō̭l	s o l
17.0.041	Brønnøy	Germanic	sō̭l	s o l
17.0.042	Vefsn	Germanic	sō̭l	s o l
17.0.043	Åfjord	Germanic	sō̭l	s o l
17.0.044	Osen	Germanic	sō̭l	s o l
17.0.045	Vikna	Germanic	sō̭l	s o l
17.0.046	Indre Innherad	Germanic	sō̭l	s o l
17.0.047	Kolvereid	Germanic	sō̭l	s o l
17.0.048	Grong	Germanic	sō̭l	s o l
17.0.049	Snåsa	Germanic	sō̭l	s o l
17.0.050	Liene	Germanic	sō̭l	s o l
17.0.051	Smøla	Germanic	sō̭l	s o l
17.0.052	Frøya	Germanic	sō̭l	s o l
17.0.053	Hemne	Germanic	sō̭l	s o l
17.0.054	Meldal	Germanic	sō̭l	s o l
17.0.055	Stallvik	Germanic	sō̭l	s o l
17.0.056	Horg	Germanic	sō̭l	s o l
17.0.057	Leksvik	Germanic	sō̭l	s o l
17.0.058	Skogn	Germanic	sō̭l	s o l
17.0.059	Selbu	Germanic	sō̭l	s o l
17.0.060	Verdal	Germanic	sō̭l	s o l
17.0.061	Herøy	Germanic	sō̭l	s o l
17.0.062	Vanylven	Germanic	sō̭l	s o l
17.0.063	Gloppen	Germanic	sō̭l	s o l
17.0.064	Volda	Germanic	sō̭l	s o l
17.0.065	Borgund	Germanic	sō̭l	s o l
17.0.066	Bud	Germanic	sō̭l	s o l
17.0.067	Hornindal	Germanic	sō̭l	s o l
17.0.068	Bolsøy	Germanic	sō̭l	s o l
17.0.069	Tingvoll	Germanic	sō̭l	s o l
17.0.070	Eikesdal	Germanic	sō̭l	s o l
17.0.071	Surnadal	Germanic	sō̭l	s o l
17.0.072	Lesja	Germanic	sō̭l	s o l
17.0.073	Oppdal	Germanic	sō̭l	s o l
17.0.074	Singsås	Germanic	sō̭l	s o l
17.0.075	Haltdalen	Germanic	sō̭l	s o l
17.0.076	Tolga	Germanic	sō̭l	s o l
17.0.077	Røros	Germanic	sō̭l	s o l
17.0.078	Eikefjord	Germanic	sō̭l	s o l
17.0.079	Jølster	Germanic	sō̭l	s o l
17.0.080	Sogndal	Germanic	sō̭l	s o l
17.0.081	Luster	Germanic	sō̭l	s o l
17.0.082	Årdal	Germanic	sō̭l	s o l
17.0.083	Lom	Germanic	sō̭l	s o l
17.0.084	Vågå	Germanic	sō̭l	s o l
17.0.085	Vang i Valdres	Germanic	sō̭l	s o l
17.0.086	Øystre Slidre	Germanic	sō̭l	s o l
17.0.087	Gausdal	Germanic	sō̭l	s o l
17.0.088	Ringebu	Germanic	sō̭l	s o l
17.0.089	Tylldalen	Germanic	sō̭l	s o l
17.0.090	Rendal	Germanic	sō̭l	s o l
17.0.091	Trysil	Germanic	sō̭l	s o l
17.0.092	Bergen	Germanic	sō̭l	s o l
17.0.093	Meland	Germanic	sō̭l	s o l
17.0.094	Gulen	Germanic	sō̭l	s o l
17.0.095	Lindås	Germanic	sō̭l	s o l
17.0.096	Hamre	Germanic	sō̭l	s o l
17.0.097	Lavik	Germanic	sō̭l	s o l
17.0.098	Voss	Germanic	sō̭l	s o l
17.0.099	Ullensvang	Germanic	sō̭l	s o l
17.0.100	Aurland	Germanic	sō̭l	s o l
17.0.101	Hol	Germanic	sō̭l	s o l
17.0.102	Uvdal	Germanic	sō̭l	s o l
17.0.103	Gol	Germanic	sō̭l	s o l
17.0.104	Land	Germanic	sō̭l	s o l
17.0.105	Brandbu	Germanic	sō̭l	s o l
17.0.106	Vardal	Germanic	sō̭l	s o l
17.0.107	Ringsaker	Germanic	sō̭l	s o l
17.0.108	Eidsvoll	Germanic	sō̭l	s o l
17.0.109	Romedal	Germanic	sō̭l	s o l
17.0.110	Elverum	Germanic	sō̭l	s o l
17.0.111	Hof	Germanic	sō̭l	s o l
17.0.112	Brandval	Germanic	sō̭l	s o l
17.0.113	Karmøy	Germanic	sō̭l	s o l
17.0.114	Fitjar	Germanic	sō̭l	s o l
17.0.115	Stord	Germanic	sō̭l	s o l
17.0.116	Mosterøy	Germanic	sō̭l	s o l
17.0.117	Etne	Germanic	sō̭l	s o l
17.0.118	Hjelmeland	Germanic	sō̭l	s o l
17.0.119	Suldal	Germanic	sō̭l	s o l
17.0.120	Odda	Germanic	sō̭l	s o l
17.0.121	Valle	Germanic	sō̭l	s o l
17.0.122	Rauland	Germanic	sō̭l	s o l
17.0.123	Nissedal	Germanic	sō̭l	s o l
17.0.124	Seljord	Germanic	sō̭l	s o l
17.0.125	Tinn	Germanic	sō̭l	s o l
17.0.126	Bø	Germanic	sō̭l	s o l
17.0.127	Flesberg	Germanic	sō̭l	s o l
17.0.128	Sigdal	Germanic	sō̭l	s o l
17.0.129	Solum	Germanic	sō̭l	s o l
17.0.130	Sandsvær	Germanic	sō̭l	s o l
17.0.131	Modum	Germanic	sō̭l	s o l
17.0.132	Ringerike	Germanic	sō̭l	s o l
17.0.133	Hedrum	Germanic	sō̭l	s o l
17.0.134	Andebu	Germanic	sō̭l	s o l
17.0.135	Nøtterøy	Germanic	sō̭l	s o l
17.0.136	Råde	Germanic	sō̭l	s o l
17.0.137	Skiptvet	Germanic	sō̭l	s o l
17.0.138	Nedre Romerike	Germanic	sō̭l	s o l
17.0.139	Klepp	Germanic	sō̭l	s o l
17.0.140	Forsand	Germanic	sō̭l	s o l
17.0.141	Dalane	Germanic	sō̭l	s o l
17.0.142	Sokndal	Germanic	sō̭l	s o l
17.0.143	Lista	Germanic	sō̭l	s o l
17.0.144	Åseral	Germanic	sō̭l	s o l
17.0.145	Finsland	Germanic	sō̭l	s o l
17.0.146	Søgne	Germanic	sō̭l	s o l
17.0.147	Vegusdal	Germanic	sō̭l	s o l
17.0.148	Holt	Germanic	sō̭l	s o l
17.0.149	Vegårshei	Germanic	sō̭l	s o l
17.0.150	Idd	Germanic	sō̭l	s o l
17.0.151	Fjære	Germanic	sō̭l	s o l
17.0.152	Oslo	Germanic	sō̭l	s o l
18.0.001	Den Burg	Germanic	zΩn	z ɔ n
18.0.002	Onstwedde	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.003	Katwijk aan Zee	Germanic	z'Ωnǝtjǝ	z ɔ n ǝ t j ǝ
18.0.004	Zaandijk	Germanic	zΩn	z ɔ n
18.0.005	Gouda	Germanic	zΩn	z ɔ n
18.0.006	Spanbroek	Germanic	zΩn	z ɔ n
18.0.007	Voorthuizen	Germanic	zΩn	z ɔ n
18.0.008	Nijeberkoop	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.009	Borculo	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.010	Sleen	Germanic	zΩn	z ɔ n
18.0.011	Denekamp	Germanic	zΩn	z ɔ n
18.0.012	Grijpskerke	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.013	Kruiningen	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.014	Middelharnis	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.014	Middelharnis	Germanic	z'Ωnǝtjǝ	z ɔ n ǝ t j ǝ
18.0.015	Etten	Germanic	zΩn	z ɔ n
18.0.016	Tilburg	Germanic	zΩn	z ɔ n
18.0.017	Velddriel	Germanic	zΩn	z ɔ n
18.0.018	Oerle	Germanic	zΩn	z ɔ n
18.0.019	Grave	Germanic	zΩn	z ɔ n
18.0.020	Panningen	Germanic	zΩn	z ɔ n
18.0.021	Meerlo	Germanic	zΩn	z ɔ n
18.0.022	Sittard	Germanic	zΩn	z ɔ n
18.0.023	Mheer	Germanic	zΩn	z ɔ n
18.0.201	Brugge	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.202	Landegem	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.203	Kontich	Germanic	zΩn	z ɔ n
18.0.204	Turnhout	Germanic	zΩn	z ɔ n
18.0.205	Bree	Germanic	zΩn	z ɔ n
18.0.206	Izenberge	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.207	Melden	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.208	Asse	Germanic	z'Ωnǝ	z ɔ n ǝ
18.0.209	Aarschot	Germanic	zΩn	z ɔ n
18.0.210	Alken	Germanic	zΩn	z ɔ n
18.1.101	Oosterend	Germanic	NA	NA
18.1.102	Grou	Germanic	NA	NA
18.1.103	Westergeest	Germanic	NA	NA
18.1.104	Schiermonnikoog	Germanic	NA	NA
18.1.105	Hindeloopen	Germanic	NA	NA
18.1.201	Helgoland	Germanic	NA	NA
18.1.201	Helgoland	Germanic	NA	NA
18.1.202	Oldsum	Germanic	NA	NA
18.1.202	Oldsum	Germanic	NA	NA
18.1.203	Keitum	Germanic	NA	NA
18.1.203	Keitum	Germanic	NA	NA
18.1.204	Risum-Lindholm	Germanic	NA	NA
